1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,3,3,3,3,3,5,4,4,5,5,5,6,4,6,5,6,6,6,6,7,7,10,8,8,9,10,11,10,10,11,10,12,11,11,12,13,12,14,13,14,15,14,14,17,15,15,13,15
3,2,3,4,4,4,4,4,5,5,5,5,6,5,5,7,6,7,7,8,8,10,12,10,9,9,9,11,15,12,12,11,10,12,12,12,13,11,12,14,13,14,14,16,17,14,14,19,15,16,15
4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,5,5,4,3,5,4,5,6,5,5,5,4,5,5,6,5,5,4,4,4,7,4,4,5,6,8
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
