0,8,8,10,10,13,16,14,16,14,15,13,16,16,17,17,19,16,14,14,14,15,16,16,14,18,18,15,19,18,19,17,22,22,24,21,23,20,22,27,21,25,20,29,28,25,26,23,25,26,27,27,29,32,33,29,32,31,31,31,24,29,27,34,32,35,31,34,37,34,33,30,36,30,34,30,34,37,34,27,35,33,39,35,38,36,37,38,38,40,38,45,39,40,41,34,41,34,35,37,39
1,12,14,14,14,14,14,13,13,14,13,13,12,15,15,13,12,13,10,11,12,13,13,15,13,13,12,11,14,13,17,18,11,14,14,16,18,20,15,17,21,19,19,18,20,20,22,19,18,24,20,25,23,23,19,25,25,22,23,21,20,23,24,23,24,20,20,25,22,25,20,28,22,25,25,23,26,24,21,26,31,30,30,33,30,27,30,27,29,32,28,28,24,26,26,28,26,30,25,28,30
2,2,2,2,4,4,4,5,7,4,5,5,8,6,6,7,8,8,10,8,11,8,9,7,10,9,8,7,7,8,6,7,8,9,8,8,7,7,7,7,6,9,9,8,6,8,6,8,7,7,7,9,6,9,10,9,8,9,8,10,12,15,14,13,16,12,12,13,15,12,16,14,14,14,13,14,15,15,13,16,15,12,12,11,16,19,17,15,10,16,13,10,16,10,14,16,11,14,13,19,14
3,6,6,6,6,7,6,6,6,7,7,7,9,7,10,7,7,7,6,7,6,7,6,7,7,8,9,9,9,6,7,7,10,9,9,10,12,10,16,12,13,12,12,14,12,13,16,18,19,14,14,10,14,10,14,10,8,15,13,15,14,14,13,14,15,11,12,13,11,16,16,16,15,15,16,17,14,11,14,15,16,15,12,17,18,12,17,13,16,10,18,14,16,16,15,15,16,16,23,16,16
4,11,12,12,12,13,12,12,13,14,13,15,14,15,17,16,17,19,20,21,20,17,19,18,23,22,22,28,23,24,21,25,25,22,23,21,24,25,24,27,27,26,33,29,31,26,27,32,33,31,31,31,32,29,31,31,30,32,35,35,34,31,33,32,31,30,37,32,34,34,32,29,30,37,32,34,29,35,43,37,30,36,35,38,32,39,35,38,36,36,30,38,35,36,35,38,38,39,39,39,38
5,6,8,10,9,9,8,8,8,9,9,9,8,10,8,9,9,9,10,9,10,11,10,13,13,13,11,13,11,15,14,12,10,13,11,13,10,13,11,13,12,12,15,12,14,15,15,17,14,16,22,17,17,18,16,20,20,16,19,16,22,17,18,15,17,23,21,20,18,20,23,20,23,18,20,20,21,20,18,21,17,19,19,16,14,21,20,20,22,22,27,25,25,27,26,28,30,26,28,20,22
