1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2,2,2,2,2,3,3,2,2,2,2,3,4,2,3,3,2,4,4,6,3,5,3,5,6,6,8,5,8,5,6,6,8,10
3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,4,5,4,6,6,5,5,5,7,6,5,5,6,6,5,7,7,6,7,6,5,7,9,8,9,11,12,11,13,12
4,2,3,3,3,3,4,4,5,5,5,7,7,6,8,7,10,9,8,8,10,9,9,10,10,11,14,13,13,11,14,13,14,15,17,17,16,18,18,18,18,19,20,21,22,22,23,22,23,21,20
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
