,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[7, 0]",0.082,0.168,0.0,0.423,0.01,0.007,51.0,174.0,1.07
"p[7, 1]",0.0,0.01,0.0,0.0,0.0,0.0,36.0,349.0,1.1
"p[7, 2]",0.001,0.019,0.0,0.0,0.001,0.0,15.0,203.0,1.24
"p[7, 3]",0.001,0.014,0.0,0.0,0.0,0.0,21.0,123.0,1.14
"p[7, 4]",0.001,0.017,0.0,0.0,0.0,0.0,14.0,67.0,1.21
"p[7, 5]",0.05,0.13,0.0,0.293,0.006,0.005,56.0,128.0,1.07
"p[7, 6]",0.862,0.212,0.394,1.0,0.013,0.01,104.0,358.0,1.05
"p[7, 7]",0.001,0.009,0.0,0.0,0.0,0.0,19.0,223.0,1.15
"p[7, 8]",0.0,0.008,0.0,0.0,0.0,0.0,47.0,142.0,1.07
"p[7, 9]",0.001,0.013,0.0,0.0,0.0,0.0,67.0,257.0,1.02
"p[7, 10]",0.0,0.014,0.0,0.0,0.0,0.0,57.0,183.0,1.04
"p[7, 11]",0.001,0.013,0.0,0.0,0.0,0.0,26.0,203.0,1.13
"p[7, 12]",0.0,0.007,0.0,0.0,0.0,0.0,30.0,164.0,1.11
"p[8, 0]",0.335,0.247,0.001,0.779,0.011,0.008,441.0,661.0,1.01
"p[8, 1]",0.001,0.009,0.0,0.0,0.0,0.0,102.0,660.0,1.04
"p[8, 2]",0.0,0.011,0.0,0.0,0.0,0.0,52.0,71.0,1.06
"p[8, 3]",0.0,0.007,0.0,0.0,0.0,0.0,26.0,302.0,1.11
"p[8, 4]",0.359,0.259,0.001,0.821,0.016,0.011,212.0,510.0,1.02
"p[8, 5]",0.301,0.242,0.0,0.75,0.013,0.009,340.0,779.0,1.01
"p[8, 6]",0.001,0.007,0.0,0.001,0.0,0.0,27.0,130.0,1.12
"p[8, 7]",0.0,0.004,0.0,0.0,0.0,0.0,78.0,475.0,1.05
"p[8, 8]",0.0,0.009,0.0,0.0,0.0,0.0,36.0,366.0,1.09
"p[8, 9]",0.0,0.003,0.0,0.0,0.0,0.0,74.0,559.0,1.05
"p[8, 10]",0.0,0.008,0.0,0.0,0.0,0.0,26.0,293.0,1.11
"p[8, 11]",0.0,0.002,0.0,0.0,0.0,0.0,29.0,118.0,1.11
"p[8, 12]",0.0,0.004,0.0,0.0,0.0,0.0,25.0,179.0,1.13
"p[9, 0]",0.996,0.017,0.988,1.0,0.001,0.0,80.0,459.0,1.06
"p[9, 1]",0.0,0.002,0.0,0.0,0.0,0.0,59.0,575.0,1.07
"p[9, 2]",0.0,0.007,0.0,0.0,0.0,0.0,19.0,324.0,1.17
"p[9, 3]",0.0,0.006,0.0,0.0,0.0,0.0,34.0,226.0,1.09
"p[9, 4]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,91.0,1.21
"p[9, 5]",0.0,0.003,0.0,0.001,0.0,0.0,40.0,133.0,1.11
"p[9, 6]",0.002,0.008,0.0,0.008,0.0,0.0,75.0,332.0,1.06
"p[9, 7]",0.0,0.006,0.0,0.0,0.0,0.0,19.0,133.0,1.16
"p[9, 8]",0.0,0.002,0.0,0.0,0.0,0.0,96.0,413.0,1.04
"p[9, 9]",0.0,0.008,0.0,0.0,0.0,0.0,73.0,260.0,1.04
"p[9, 10]",0.0,0.001,0.0,0.0,0.0,0.0,58.0,102.0,1.06
"p[9, 11]",0.0,0.002,0.0,0.0,0.0,0.0,25.0,267.0,1.12
"p[9, 12]",0.0,0.002,0.0,0.0,0.0,0.0,84.0,319.0,1.04
"p[10, 0]",0.001,0.02,0.0,0.0,0.0,0.0,142.0,301.0,1.03
"p[10, 1]",0.001,0.026,0.0,0.0,0.001,0.0,64.0,190.0,1.06
"p[10, 2]",0.001,0.018,0.0,0.0,0.0,0.0,25.0,184.0,1.12
"p[10, 3]",0.001,0.025,0.0,0.0,0.0,0.0,24.0,262.0,1.12
"p[10, 4]",0.0,0.006,0.0,0.0,0.0,0.0,49.0,111.0,1.07
"p[10, 5]",0.981,0.096,0.963,1.0,0.002,0.002,317.0,1962.0,1.01
"p[10, 6]",0.007,0.056,0.0,0.0,0.001,0.001,92.0,241.0,1.04
"p[10, 7]",0.003,0.041,0.0,0.0,0.001,0.001,22.0,199.0,1.13
"p[10, 8]",0.0,0.011,0.0,0.0,0.0,0.0,63.0,214.0,1.07
"p[10, 9]",0.002,0.03,0.0,0.0,0.001,0.0,72.0,272.0,1.04
"p[10, 10]",0.001,0.015,0.0,0.0,0.0,0.0,40.0,433.0,1.08
"p[10, 11]",0.001,0.02,0.0,0.0,0.0,0.0,42.0,128.0,1.08
"p[10, 12]",0.001,0.03,0.0,0.0,0.001,0.0,41.0,223.0,1.08
"p[11, 0]",0.076,0.108,0.0,0.287,0.004,0.003,457.0,854.0,1.01
"p[11, 1]",0.0,0.005,0.0,0.0,0.0,0.0,149.0,769.0,1.03
"p[11, 2]",0.001,0.01,0.0,0.0,0.0,0.0,81.0,445.0,1.06
"p[11, 3]",0.0,0.006,0.0,0.0,0.0,0.0,56.0,396.0,1.06
"p[11, 4]",0.869,0.145,0.583,1.0,0.005,0.004,563.0,958.0,1.0
"p[11, 5]",0.014,0.036,0.0,0.056,0.001,0.001,335.0,572.0,1.01
"p[11, 6]",0.037,0.074,0.0,0.164,0.002,0.002,497.0,901.0,1.01
"p[11, 7]",0.001,0.006,0.0,0.0,0.0,0.0,149.0,683.0,1.03
"p[11, 8]",0.001,0.01,0.0,0.0,0.0,0.0,149.0,658.0,1.04
"p[11, 9]",0.001,0.008,0.0,0.0,0.0,0.0,63.0,521.0,1.05
"p[11, 10]",0.0,0.006,0.0,0.0,0.0,0.0,72.0,412.0,1.06
"p[11, 11]",0.0,0.006,0.0,0.0,0.0,0.0,96.0,247.0,1.05
"p[11, 12]",0.001,0.009,0.0,0.0,0.0,0.0,55.0,348.0,1.07
"p[12, 0]",0.002,0.019,0.0,0.0,0.0,0.0,35.0,52.0,1.09
"p[12, 1]",0.002,0.026,0.0,0.0,0.001,0.0,83.0,506.0,1.04
"p[12, 2]",0.001,0.019,0.0,0.0,0.0,0.0,50.0,681.0,1.07
"p[12, 3]",0.002,0.025,0.0,0.0,0.001,0.0,31.0,273.0,1.1
"p[12, 4]",0.01,0.063,0.0,0.01,0.002,0.002,40.0,70.0,1.08
"p[12, 5]",0.789,0.268,0.205,1.0,0.01,0.009,168.0,469.0,1.02
"p[12, 6]",0.18,0.248,0.0,0.735,0.012,0.008,110.0,267.0,1.03
"p[12, 7]",0.002,0.025,0.0,0.0,0.0,0.0,246.0,744.0,1.02
"p[12, 8]",0.002,0.03,0.0,0.0,0.001,0.001,42.0,556.0,1.08
"p[12, 9]",0.002,0.026,0.0,0.0,0.001,0.001,79.0,418.0,1.06
"p[12, 10]",0.003,0.037,0.0,0.0,0.001,0.001,53.0,267.0,1.08
"p[12, 11]",0.002,0.026,0.0,0.0,0.0,0.0,148.0,510.0,1.05
"p[12, 12]",0.002,0.027,0.0,0.0,0.001,0.0,19.0,469.0,1.15
"p[13, 0]",0.998,0.016,0.996,1.0,0.0,0.0,52.0,230.0,1.07
"p[13, 1]",0.0,0.001,0.0,0.0,0.0,0.0,42.0,278.0,1.08
"p[13, 2]",0.0,0.002,0.0,0.0,0.0,0.0,17.0,293.0,1.2
"p[13, 3]",0.0,0.003,0.0,0.0,0.0,0.0,24.0,179.0,1.13
"p[13, 4]",0.0,0.0,0.0,0.0,0.0,0.0,13.0,100.0,1.21
"p[13, 5]",0.002,0.015,0.0,0.002,0.0,0.0,41.0,131.0,1.11
"p[13, 6]",0.0,0.001,0.0,0.0,0.0,0.0,36.0,111.0,1.09
"p[13, 7]",0.0,0.0,0.0,0.0,0.0,0.0,15.0,56.0,1.2
"p[13, 8]",0.0,0.003,0.0,0.0,0.0,0.0,59.0,237.0,1.07
"p[13, 9]",0.0,0.001,0.0,0.0,0.0,0.0,65.0,255.0,1.04
"p[13, 10]",0.0,0.0,0.0,0.0,0.0,0.0,51.0,138.0,1.06
"p[13, 11]",0.0,0.0,0.0,0.0,0.0,0.0,20.0,210.0,1.15
"p[13, 12]",0.0,0.0,0.0,0.0,0.0,0.0,69.0,237.0,1.05
"p[14, 0]",0.762,0.162,0.478,0.997,0.005,0.003,956.0,1063.0,1.0
"p[14, 1]",0.0,0.002,0.0,0.0,0.0,0.0,36.0,235.0,1.09
"p[14, 2]",0.0,0.003,0.0,0.0,0.0,0.0,29.0,384.0,1.1
"p[14, 3]",0.0,0.001,0.0,0.0,0.0,0.0,20.0,675.0,1.15
"p[14, 4]",0.007,0.018,0.0,0.03,0.001,0.001,122.0,402.0,1.04
"p[14, 5]",0.23,0.162,0.0,0.513,0.005,0.003,890.0,987.0,1.01
"p[14, 6]",0.0,0.002,0.0,0.0,0.0,0.0,29.0,178.0,1.11
"p[14, 7]",0.0,0.002,0.0,0.0,0.0,0.0,36.0,361.0,1.09
"p[14, 8]",0.0,0.003,0.0,0.0,0.0,0.0,41.0,563.0,1.08
"p[14, 9]",0.0,0.003,0.0,0.0,0.0,0.0,30.0,359.0,1.11
"p[14, 10]",0.0,0.004,0.0,0.0,0.0,0.0,21.0,94.0,1.15
"p[14, 11]",0.0,0.001,0.0,0.0,0.0,0.0,26.0,475.0,1.12
"p[14, 12]",0.0,0.004,0.0,0.0,0.0,0.0,18.0,124.0,1.15
"p[15, 0]",0.0,0.005,0.0,0.0,0.0,0.0,55.0,85.0,1.06
"p[15, 1]",0.0,0.002,0.0,0.0,0.0,0.0,115.0,467.0,1.02
"p[15, 2]",0.0,0.002,0.0,0.0,0.0,0.0,67.0,192.0,1.08
"p[15, 3]",0.0,0.002,0.0,0.0,0.0,0.0,20.0,130.0,1.16
"p[15, 4]",0.0,0.0,0.0,0.0,0.0,0.0,39.0,98.0,1.07
"p[15, 5]",0.999,0.01,0.999,1.0,0.0,0.0,159.0,175.0,1.02
"p[15, 6]",0.0,0.0,0.0,0.0,0.0,0.0,32.0,236.0,1.1
"p[15, 7]",0.0,0.003,0.0,0.0,0.0,0.0,32.0,424.0,1.08
"p[15, 8]",0.0,0.003,0.0,0.0,0.0,0.0,38.0,86.0,1.09
"p[15, 9]",0.0,0.001,0.0,0.0,0.0,0.0,70.0,156.0,1.05
"p[15, 10]",0.0,0.004,0.0,0.0,0.0,0.0,41.0,322.0,1.09
"p[15, 11]",0.0,0.002,0.0,0.0,0.0,0.0,22.0,197.0,1.12
"p[15, 12]",0.0,0.003,0.0,0.0,0.0,0.0,25.0,131.0,1.12
"p[16, 0]",0.076,0.124,0.0,0.31,0.005,0.003,504.0,780.0,1.01
"p[16, 1]",0.001,0.022,0.0,0.0,0.001,0.0,236.0,594.0,1.02
"p[16, 2]",0.001,0.014,0.0,0.0,0.0,0.0,197.0,273.0,1.03
"p[16, 3]",0.001,0.019,0.0,0.0,0.0,0.0,42.0,326.0,1.08
"p[16, 4]",0.785,0.222,0.338,1.0,0.008,0.006,757.0,1332.0,1.01
"p[16, 5]",0.128,0.18,0.0,0.511,0.006,0.004,490.0,681.0,1.01
"p[16, 6]",0.001,0.005,0.0,0.001,0.0,0.0,28.0,109.0,1.12
"p[16, 7]",0.001,0.011,0.0,0.0,0.0,0.0,185.0,441.0,1.02
"p[16, 8]",0.001,0.014,0.0,0.0,0.0,0.0,67.0,744.0,1.06
"p[16, 9]",0.001,0.015,0.0,0.0,0.0,0.0,222.0,810.0,1.02
"p[16, 10]",0.001,0.011,0.0,0.0,0.0,0.0,57.0,534.0,1.06
"p[16, 11]",0.001,0.012,0.0,0.0,0.0,0.0,78.0,285.0,1.06
"p[16, 12]",0.002,0.02,0.0,0.0,0.0,0.0,48.0,183.0,1.07
"p[17, 0]",0.852,0.212,0.385,1.0,0.007,0.006,377.0,600.0,1.02
"p[17, 1]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,391.0,1.1
"p[17, 2]",0.0,0.01,0.0,0.0,0.0,0.0,15.0,197.0,1.22
"p[17, 3]",0.0,0.01,0.0,0.0,0.0,0.0,26.0,141.0,1.12
"p[17, 4]",0.004,0.041,0.0,0.0,0.001,0.001,15.0,86.0,1.2
"p[17, 5]",0.003,0.014,0.0,0.009,0.001,0.0,48.0,126.0,1.09
"p[17, 6]",0.138,0.205,0.0,0.579,0.007,0.005,390.0,580.0,1.02
"p[17, 7]",0.001,0.015,0.0,0.0,0.0,0.0,17.0,119.0,1.18
"p[17, 8]",0.0,0.007,0.0,0.0,0.0,0.0,61.0,277.0,1.06
"p[17, 9]",0.001,0.016,0.0,0.0,0.0,0.0,70.0,288.0,1.02
"p[17, 10]",0.0,0.005,0.0,0.0,0.0,0.0,58.0,165.0,1.04
"p[17, 11]",0.0,0.007,0.0,0.0,0.0,0.0,25.0,155.0,1.13
"p[17, 12]",0.0,0.008,0.0,0.0,0.0,0.0,66.0,197.0,1.07
"p[18, 0]",0.901,0.088,0.733,0.999,0.002,0.002,942.0,1592.0,1.01
"p[18, 1]",0.002,0.017,0.0,0.003,0.0,0.0,128.0,225.0,1.05
"p[18, 2]",0.002,0.013,0.0,0.002,0.0,0.0,109.0,439.0,1.05
"p[18, 3]",0.002,0.011,0.0,0.002,0.0,0.0,49.0,414.0,1.07
"p[18, 4]",0.019,0.038,0.0,0.082,0.001,0.001,401.0,544.0,1.02
"p[18, 5]",0.022,0.037,0.0,0.086,0.001,0.001,792.0,1027.0,1.01
"p[18, 6]",0.042,0.055,0.0,0.145,0.002,0.001,737.0,1570.0,1.01
"p[18, 7]",0.002,0.011,0.0,0.003,0.0,0.0,64.0,516.0,1.05
"p[18, 8]",0.002,0.014,0.0,0.003,0.0,0.0,343.0,890.0,1.03
"p[18, 9]",0.002,0.012,0.0,0.002,0.0,0.0,52.0,168.0,1.07
"p[18, 10]",0.002,0.012,0.0,0.002,0.0,0.0,57.0,439.0,1.06
"p[18, 11]",0.001,0.011,0.0,0.001,0.0,0.0,157.0,435.0,1.04
"p[18, 12]",0.002,0.015,0.0,0.002,0.0,0.0,53.0,1041.0,1.06
"p[19, 0]",0.001,0.014,0.0,0.0,0.0,0.0,54.0,89.0,1.06
"p[19, 1]",0.0,0.003,0.0,0.0,0.0,0.0,92.0,310.0,1.03
"p[19, 2]",0.0,0.011,0.0,0.0,0.0,0.0,42.0,159.0,1.1
"p[19, 3]",0.0,0.002,0.0,0.0,0.0,0.0,20.0,107.0,1.16
"p[19, 4]",0.0,0.008,0.0,0.0,0.0,0.0,48.0,132.0,1.06
"p[19, 5]",0.997,0.029,0.998,1.0,0.001,0.001,81.0,131.0,1.04
"p[19, 6]",0.0,0.006,0.0,0.0,0.0,0.0,41.0,290.0,1.07
"p[19, 7]",0.0,0.01,0.0,0.0,0.0,0.0,28.0,258.0,1.1
"p[19, 8]",0.0,0.006,0.0,0.0,0.0,0.0,46.0,149.0,1.08
"p[19, 9]",0.0,0.014,0.0,0.0,0.0,0.0,63.0,132.0,1.04
"p[19, 10]",0.0,0.007,0.0,0.0,0.0,0.0,58.0,235.0,1.08
"p[19, 11]",0.0,0.008,0.0,0.0,0.0,0.0,24.0,160.0,1.11
"p[19, 12]",0.0,0.003,0.0,0.0,0.0,0.0,25.0,91.0,1.11
"p[20, 0]",0.265,0.148,0.021,0.527,0.003,0.002,1873.0,2771.0,1.01
"p[20, 1]",0.0,0.003,0.0,0.0,0.0,0.0,52.0,267.0,1.07
"p[20, 2]",0.0,0.002,0.0,0.0,0.0,0.0,28.0,271.0,1.1
"p[20, 3]",0.0,0.002,0.0,0.0,0.0,0.0,25.0,534.0,1.11
"p[20, 4]",0.005,0.018,0.0,0.022,0.001,0.001,130.0,348.0,1.04
"p[20, 5]",0.728,0.149,0.465,0.974,0.003,0.002,1875.0,2664.0,1.01
"p[20, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,174.0,1.11
"p[20, 7]",0.0,0.001,0.0,0.0,0.0,0.0,45.0,364.0,1.07
"p[20, 8]",0.0,0.003,0.0,0.0,0.0,0.0,37.0,442.0,1.08
"p[20, 9]",0.0,0.003,0.0,0.0,0.0,0.0,48.0,267.0,1.07
"p[20, 10]",0.0,0.002,0.0,0.0,0.0,0.0,22.0,97.0,1.12
"p[20, 11]",0.0,0.002,0.0,0.0,0.0,0.0,23.0,190.0,1.14
"p[20, 12]",0.0,0.004,0.0,0.0,0.0,0.0,18.0,314.0,1.15
"p[21, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[21, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[21, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[21, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[21, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[21, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[21, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[21, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[21, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[21, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[21, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[21, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[21, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[22, 0]",0.901,0.088,0.733,0.999,0.002,0.002,942.0,1592.0,1.01
"p[22, 1]",0.002,0.017,0.0,0.003,0.0,0.0,128.0,225.0,1.05
"p[22, 2]",0.002,0.013,0.0,0.002,0.0,0.0,109.0,439.0,1.05
"p[22, 3]",0.002,0.011,0.0,0.002,0.0,0.0,49.0,414.0,1.07
"p[22, 4]",0.019,0.038,0.0,0.082,0.001,0.001,401.0,544.0,1.02
"p[22, 5]",0.022,0.037,0.0,0.086,0.001,0.001,792.0,1027.0,1.01
"p[22, 6]",0.042,0.055,0.0,0.145,0.002,0.001,737.0,1570.0,1.01
"p[22, 7]",0.002,0.011,0.0,0.003,0.0,0.0,64.0,516.0,1.05
"p[22, 8]",0.002,0.014,0.0,0.003,0.0,0.0,343.0,890.0,1.03
"p[22, 9]",0.002,0.012,0.0,0.002,0.0,0.0,52.0,168.0,1.07
"p[22, 10]",0.002,0.012,0.0,0.002,0.0,0.0,57.0,439.0,1.06
"p[22, 11]",0.001,0.011,0.0,0.001,0.0,0.0,157.0,435.0,1.04
"p[22, 12]",0.002,0.015,0.0,0.002,0.0,0.0,53.0,1041.0,1.06
"p[23, 0]",0.018,0.045,0.0,0.079,0.001,0.001,478.0,818.0,1.02
"p[23, 1]",0.001,0.01,0.0,0.0,0.0,0.0,246.0,557.0,1.02
"p[23, 2]",0.001,0.008,0.0,0.0,0.0,0.0,222.0,398.0,1.03
"p[23, 3]",0.001,0.011,0.0,0.0,0.0,0.0,50.0,351.0,1.07
"p[23, 4]",0.947,0.088,0.791,1.0,0.002,0.002,846.0,1084.0,1.0
"p[23, 5]",0.028,0.065,0.0,0.124,0.002,0.001,442.0,587.0,1.01
"p[23, 6]",0.001,0.005,0.0,0.001,0.0,0.0,36.0,205.0,1.09
"p[23, 7]",0.001,0.007,0.0,0.0,0.0,0.0,202.0,457.0,1.02
"p[23, 8]",0.001,0.008,0.0,0.0,0.0,0.0,123.0,830.0,1.04
"p[23, 9]",0.001,0.006,0.0,0.0,0.0,0.0,246.0,733.0,1.02
"p[23, 10]",0.0,0.007,0.0,0.0,0.0,0.0,103.0,501.0,1.04
"p[23, 11]",0.0,0.008,0.0,0.0,0.0,0.0,114.0,287.0,1.04
"p[23, 12]",0.001,0.014,0.0,0.0,0.0,0.0,73.0,363.0,1.05
"p[24, 0]",0.879,0.108,0.675,0.999,0.003,0.002,915.0,1355.0,1.01
"p[24, 1]",0.0,0.002,0.0,0.0,0.0,0.0,44.0,293.0,1.08
"p[24, 2]",0.0,0.003,0.0,0.0,0.0,0.0,38.0,494.0,1.08
"p[24, 3]",0.0,0.001,0.0,0.0,0.0,0.0,24.0,767.0,1.13
"p[24, 4]",0.008,0.018,0.0,0.034,0.001,0.0,158.0,487.0,1.04
"p[24, 5]",0.111,0.106,0.0,0.31,0.003,0.002,809.0,1085.0,1.01
"p[24, 6]",0.0,0.003,0.0,0.001,0.0,0.0,30.0,166.0,1.1
"p[24, 7]",0.0,0.002,0.0,0.0,0.0,0.0,40.0,401.0,1.08
"p[24, 8]",0.0,0.003,0.0,0.0,0.0,0.0,52.0,788.0,1.06
"p[24, 9]",0.0,0.004,0.0,0.0,0.0,0.0,35.0,196.0,1.1
"p[24, 10]",0.0,0.003,0.0,0.0,0.0,0.0,26.0,93.0,1.12
"p[24, 11]",0.0,0.001,0.0,0.0,0.0,0.0,37.0,414.0,1.09
"p[24, 12]",0.0,0.002,0.0,0.0,0.0,0.0,24.0,284.0,1.12
"p[25, 0]",0.0,0.001,0.0,0.0,0.0,0.0,44.0,51.0,1.08
"p[25, 1]",0.0,0.011,0.0,0.0,0.0,0.0,59.0,276.0,1.07
"p[25, 2]",0.0,0.008,0.0,0.0,0.0,0.0,18.0,305.0,1.18
"p[25, 3]",0.0,0.015,0.0,0.0,0.0,0.0,25.0,201.0,1.12
"p[25, 4]",0.0,0.0,0.0,0.0,0.0,0.0,17.0,57.0,1.18
"p[25, 5]",0.002,0.016,0.0,0.002,0.0,0.0,49.0,138.0,1.09
"p[25, 6]",0.996,0.035,0.996,1.0,0.001,0.001,127.0,715.0,1.05
"p[25, 7]",0.001,0.016,0.0,0.0,0.0,0.0,42.0,360.0,1.08
"p[25, 8]",0.0,0.005,0.0,0.0,0.0,0.0,64.0,395.0,1.06
"p[25, 9]",0.0,0.008,0.0,0.0,0.0,0.0,77.0,270.0,1.02
"p[25, 10]",0.0,0.01,0.0,0.0,0.0,0.0,70.0,327.0,1.04
"p[25, 11]",0.0,0.005,0.0,0.0,0.0,0.0,42.0,366.0,1.08
"p[25, 12]",0.0,0.001,0.0,0.0,0.0,0.0,29.0,307.0,1.11
"p[26, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[26, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[26, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[26, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[26, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[26, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[26, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[26, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[26, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[26, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[26, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[26, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[26, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[27, 0]",0.796,0.154,0.504,0.997,0.005,0.003,1058.0,2105.0,1.0
"p[27, 1]",0.002,0.014,0.0,0.003,0.0,0.0,92.0,267.0,1.05
"p[27, 2]",0.002,0.014,0.0,0.002,0.0,0.0,77.0,451.0,1.05
"p[27, 3]",0.002,0.013,0.0,0.002,0.0,0.0,42.0,382.0,1.08
"p[27, 4]",0.022,0.045,0.0,0.094,0.002,0.001,165.0,466.0,1.03
"p[27, 5]",0.051,0.073,0.0,0.178,0.002,0.001,785.0,917.0,1.01
"p[27, 6]",0.116,0.126,0.0,0.364,0.004,0.003,1065.0,1632.0,1.0
"p[27, 7]",0.002,0.012,0.0,0.003,0.0,0.0,56.0,501.0,1.06
"p[27, 8]",0.002,0.012,0.0,0.003,0.0,0.0,205.0,902.0,1.03
"p[27, 9]",0.002,0.015,0.0,0.002,0.0,0.0,43.0,166.0,1.08
"p[27, 10]",0.001,0.01,0.0,0.002,0.0,0.0,47.0,458.0,1.07
"p[27, 11]",0.002,0.012,0.0,0.001,0.0,0.0,105.0,446.0,1.05
"p[27, 12]",0.002,0.015,0.0,0.002,0.0,0.0,40.0,988.0,1.07
"p[28, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[28, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[28, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[28, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[28, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[28, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[28, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[28, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[28, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[28, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[28, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[28, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[28, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[29, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[29, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[29, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[29, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[29, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[29, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[29, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[29, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[29, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[29, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[29, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[29, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[29, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[30, 0]",0.255,0.143,0.022,0.506,0.003,0.002,1866.0,2822.0,1.01
"p[30, 1]",0.0,0.002,0.0,0.0,0.0,0.0,55.0,274.0,1.07
"p[30, 2]",0.0,0.002,0.0,0.0,0.0,0.0,28.0,309.0,1.1
"p[30, 3]",0.0,0.001,0.0,0.0,0.0,0.0,25.0,568.0,1.11
"p[30, 4]",0.006,0.021,0.0,0.027,0.001,0.001,131.0,350.0,1.04
"p[30, 5]",0.737,0.144,0.488,0.978,0.003,0.002,1894.0,2818.0,1.01
"p[30, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,173.0,1.11
"p[30, 7]",0.0,0.001,0.0,0.0,0.0,0.0,45.0,377.0,1.07
"p[30, 8]",0.0,0.003,0.0,0.0,0.0,0.0,36.0,363.0,1.08
"p[30, 9]",0.0,0.003,0.0,0.0,0.0,0.0,50.0,266.0,1.07
